Store,DayOfWeek,Customers,Open,Promo,SchoolHoliday,Year,Month,Day,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c,Date_year,Date_month,Date_day,Date_weekday,Actual,Predicted,Absolute Error
0.4820466786355476,0.16666666666666666,0.019065103867585163,0.4523985204043637,1.0,2.144211146167591,2015.0,4.0,14.0,True,False,False,False,2015.0,4.0,14.0,1.0,,,
0.9012567324955117,0.0,1.0569377538308855,0.4523985204043637,1.0,2.144211146167591,2015.0,1.0,5.0,True,False,False,False,2015.0,1.0,5.0,0.0,,,
0.729802513464991,0.5,0.05997709629352439,0.4523985204043637,0.0,-0.46637198103709543,2015.0,2.0,26.0,True,False,False,False,2015.0,2.0,26.0,3.0,,,
0.07450628366247755,0.6666666666666666,2.93027635438705,0.4523985204043637,1.0,-0.46637198103709543,2013.0,12.0,20.0,True,False,False,False,2013.0,12.0,20.0,4.0,,,
0.26840215439856374,0.0,0.6241319392196337,0.4523985204043637,1.0,-0.46637198103709543,2015.0,6.0,1.0,True,False,False,False,2015.0,6.0,1.0,0.0,,,
0.8473967684021544,0.0,0.1547206577009626,0.4523985204043637,1.0,-0.46637198103709543,2014.0,5.0,5.0,True,False,False,False,2014.0,5.0,5.0,0.0,,,
0.9407540394973071,0.8333333333333334,-0.3642156672806876,0.4523985204043637,0.0,-0.46637198103709543,2013.0,8.0,24.0,True,False,False,False,2013.0,8.0,24.0,5.0,,,
0.6032315978456014,0.8333333333333334,0.24731095634914085,0.4523985204043637,0.0,-0.46637198103709543,2013.0,3.0,30.0,True,False,False,False,2013.0,3.0,30.0,5.0,,,
0.10951526032315978,0.33333333333333337,2.9668818212944696,0.4523985204043637,0.0,-0.46637198103709543,2014.0,9.0,10.0,False,False,False,False,2014.0,9.0,10.0,2.0,,,
0.755834829443447,0.33333333333333337,1.7373687857570328,0.4523985204043637,1.0,-0.46637198103709543,2014.0,4.0,30.0,True,False,False,False,2014.0,4.0,30.0,2.0,,,
0.7746858168761221,0.5,0.012605315589805285,0.4523985204043637,1.0,-0.46637198103709543,2014.0,3.0,20.0,True,False,False,False,2014.0,3.0,20.0,3.0,,,
0.3770197486535009,0.16666666666666666,0.9406615648308477,0.4523985204043637,1.0,2.144211146167591,2014.0,8.0,19.0,False,False,False,False,2014.0,8.0,19.0,1.0,,,
0.8635547576301617,0.0,2.2842975266090626,0.4523985204043637,1.0,-0.46637198103709543,2014.0,3.0,3.0,False,False,False,False,2014.0,3.0,3.0,0.0,,,
0.09605026929982047,0.0,0.7468679164974514,0.4523985204043637,1.0,-0.46637198103709543,2013.0,6.0,17.0,True,False,False,False,2013.0,6.0,17.0,0.0,,,
0.3500897666068223,0.5,0.6176721509418539,0.4523985204043637,1.0,-0.46637198103709543,2013.0,12.0,19.0,True,False,False,False,2013.0,12.0,19.0,3.0,,,
0.7585278276481149,0.16666666666666666,0.6176721509418539,0.4523985204043637,1.0,-0.46637198103709543,2015.0,1.0,27.0,True,False,False,False,2015.0,1.0,27.0,1.0,,,
0.49371633752244165,0.16666666666666666,1.0655508048679254,0.4523985204043637,1.0,-0.46637198103709543,2014.0,10.0,7.0,True,False,False,False,2014.0,10.0,7.0,1.0,,,
0.3025134649910234,0.6666666666666666,0.07720319836760406,0.4523985204043637,1.0,-0.46637198103709543,2013.0,6.0,21.0,True,False,False,False,2013.0,6.0,21.0,4.0,,,
0.5368043087971275,0.16666666666666666,0.2236250659972813,0.4523985204043637,1.0,-0.46637198103709543,2013.0,9.0,24.0,True,False,False,False,2013.0,9.0,24.0,1.0,,,
0.7800718132854578,0.6666666666666666,1.1689074173124034,0.4523985204043637,1.0,2.144211146167591,2014.0,8.0,8.0,False,False,False,False,2014.0,8.0,8.0,4.0,,,
0.3671454219030521,0.16666666666666666,1.194746570423523,0.4523985204043637,0.0,2.144211146167591,2014.0,12.0,23.0,True,False,False,False,2014.0,12.0,23.0,1.0,,,
0.41651705565529623,0.33333333333333337,0.10304235147872358,0.4523985204043637,1.0,-0.46637198103709543,2014.0,5.0,7.0,True,False,False,False,2014.0,5.0,7.0,2.0,,,
0.9649910233393179,0.33333333333333337,-0.07137193202133313,0.4523985204043637,1.0,-0.46637198103709543,2013.0,12.0,18.0,True,False,False,False,2013.0,12.0,18.0,2.0,,,
0.7531418312387792,0.0,2.452252021831339,0.4523985204043637,0.0,2.144211146167591,2013.0,12.0,23.0,True,False,False,False,2013.0,12.0,23.0,0.0,,,
0.7782764811490126,0.33333333333333337,0.23008485427506117,0.4523985204043637,1.0,-0.46637198103709543,2014.0,12.0,17.0,True,False,False,False,2014.0,12.0,17.0,2.0,,,
0.6921005385996409,0.33333333333333337,-0.13596981479913192,0.4523985204043637,1.0,-0.46637198103709543,2014.0,6.0,4.0,True,False,False,False,2014.0,6.0,4.0,2.0,,,
0.6929982046678635,0.0,0.3183686274047195,0.4523985204043637,1.0,2.144211146167591,2015.0,3.0,30.0,True,False,False,False,2015.0,3.0,30.0,0.0,,,
0.8303411131059246,0.16666666666666666,0.39588608673807807,0.4523985204043637,1.0,2.144211146167591,2015.0,3.0,31.0,True,False,False,False,2015.0,3.0,31.0,1.0,,,
0.755834829443447,0.5,1.0418649145160659,0.4523985204043637,1.0,-0.46637198103709543,2014.0,6.0,19.0,True,False,False,False,2014.0,6.0,19.0,3.0,,,
0.49730700179533216,0.0,0.25161748186766075,0.4523985204043637,1.0,-0.46637198103709543,2013.0,12.0,2.0,True,False,False,False,2013.0,12.0,2.0,0.0,,,
0.45870736086175945,0.8333333333333334,0.9708072434604872,0.4523985204043637,0.0,-0.46637198103709543,2013.0,12.0,14.0,True,False,False,False,2013.0,12.0,14.0,5.0,,,
0.6795332136445242,0.6666666666666666,0.18917286184912196,0.4523985204043637,1.0,-0.46637198103709543,2014.0,4.0,4.0,True,False,False,False,2014.0,4.0,4.0,4.0,,,
0.45780969479353684,0.5,0.08366298664538395,0.4523985204043637,1.0,-0.46637198103709543,2015.0,1.0,8.0,True,False,False,False,2015.0,1.0,8.0,3.0,,,
0.3384201077199282,0.33333333333333337,0.22793159151580122,0.4523985204043637,1.0,-0.46637198103709543,2013.0,10.0,9.0,True,False,False,False,2013.0,10.0,9.0,2.0,,,
0.5161579892280072,0.8333333333333334,0.5681471074788748,0.4523985204043637,0.0,-0.46637198103709543,2014.0,8.0,23.0,False,False,False,False,2014.0,8.0,23.0,5.0,,,
0.9685816876122083,0.16666666666666666,0.7210287633863319,0.4523985204043637,1.0,-0.46637198103709543,2013.0,4.0,30.0,True,False,False,False,2013.0,4.0,30.0,1.0,,,
0.4614003590664273,0.6666666666666666,0.08366298664538395,0.4523985204043637,0.0,2.144211146167591,2013.0,4.0,5.0,True,False,False,False,2013.0,4.0,5.0,4.0,,,
0.23429084380610415,0.33333333333333337,6.379803294721506,0.4523985204043637,1.0,-0.46637198103709543,2015.0,4.0,1.0,True,False,False,False,2015.0,4.0,1.0,2.0,,,
0.725314183123878,0.16666666666666666,1.035405126238286,0.4523985204043637,1.0,-0.46637198103709543,2014.0,3.0,4.0,False,False,False,False,2014.0,3.0,4.0,1.0,,,
0.6669658886894075,0.0,0.7554809675344912,0.4523985204043637,1.0,-0.46637198103709543,2014.0,2.0,3.0,False,False,False,False,2014.0,2.0,3.0,0.0,,,
0.9694793536804309,0.0,0.3420545177565791,0.4523985204043637,0.0,-0.46637198103709543,2015.0,2.0,9.0,True,False,False,False,2015.0,2.0,9.0,0.0,0.08368502963309025,0.61906195,0.5353769172358063
0.729802513464991,0.6666666666666666,-0.05629909270651341,0.4523985204043637,0.0,-0.46637198103709543,2014.0,9.0,12.0,False,False,False,False,2014.0,9.0,12.0,4.0,,,
0.8635547576301617,0.0,1.9440820106459888,0.4523985204043637,1.0,-0.46637198103709543,2014.0,11.0,24.0,True,False,False,False,2014.0,11.0,24.0,0.0,,,
0.9991023339317774,0.5,5.550797132406421,0.4523985204043637,0.0,2.144211146167591,2013.0,1.0,3.0,True,False,False,False,2013.0,1.0,3.0,3.0,,,
0.3052064631956912,0.33333333333333337,0.1805598108120821,0.4523985204043637,0.0,2.144211146167591,2015.0,4.0,8.0,True,False,False,False,2015.0,4.0,8.0,2.0,,,
0.8931777378815081,0.8333333333333334,0.03413794318240488,0.4523985204043637,0.0,-0.46637198103709543,2015.0,5.0,30.0,True,False,False,False,2015.0,5.0,30.0,5.0,,,
0.9649910233393179,0.0,-0.13812307755839187,0.4523985204043637,0.0,-0.46637198103709543,2013.0,9.0,16.0,True,False,False,False,2013.0,9.0,16.0,0.0,-0.052421543250936016,0.5640348,0.6164563628539024
0.580789946140036,0.0,0.5703003702381347,0.4523985204043637,1.0,-0.46637198103709543,2014.0,9.0,1.0,False,False,False,False,2014.0,9.0,1.0,0.0,,,
0.6795332136445242,0.0,0.3076023136084197,0.4523985204043637,1.0,-0.46637198103709543,2014.0,5.0,19.0,True,False,False,False,2014.0,5.0,19.0,0.0,,,
0.47037701974865354,0.6666666666666666,0.6499710923307532,0.4523985204043637,1.0,-0.46637198103709543,2015.0,4.0,17.0,True,False,False,False,2015.0,4.0,17.0,4.0,,,
0.3384201077199282,0.8333333333333334,0.925588725516028,0.4523985204043637,0.0,-0.46637198103709543,2013.0,3.0,30.0,True,False,False,False,2013.0,3.0,30.0,5.0,,,
0.22621184919210055,0.16666666666666666,-0.06060561822503333,0.4523985204043637,0.0,-0.46637198103709543,2015.0,5.0,12.0,True,False,False,False,2015.0,5.0,12.0,1.0,,,
0.8016157989228008,0.16666666666666666,1.248578139405022,0.4523985204043637,1.0,-0.46637198103709543,2013.0,5.0,14.0,True,False,False,False,2013.0,5.0,14.0,1.0,,,
0.8859964093357271,0.6666666666666666,0.3140621018861996,0.4523985204043637,1.0,-0.46637198103709543,2013.0,6.0,7.0,True,False,False,False,2013.0,6.0,7.0,4.0,,,
0.755834829443447,0.5,1.0677040676271854,0.4523985204043637,1.0,-0.46637198103709543,2014.0,7.0,3.0,True,False,False,False,2014.0,7.0,3.0,3.0,,,
0.45780969479353684,0.0,0.5638405819603549,0.4523985204043637,1.0,-0.46637198103709543,2014.0,1.0,20.0,False,False,False,False,2014.0,1.0,20.0,0.0,,,
0.4542190305206463,0.0,0.4690970205529167,0.4523985204043637,1.0,2.144211146167591,2014.0,1.0,6.0,True,False,False,False,2014.0,1.0,6.0,0.0,,,
0.2450628366247756,0.6666666666666666,0.040597731460184756,0.4523985204043637,1.0,2.144211146167591,2013.0,1.0,11.0,True,False,False,False,2013.0,1.0,11.0,4.0,,,
0.6086175942549372,0.16666666666666666,0.9385083020715878,0.4523985204043637,1.0,2.144211146167591,2013.0,7.0,2.0,True,False,False,False,2013.0,7.0,2.0,1.0,,,
0.2450628366247756,0.5,0.29037621153434007,0.4523985204043637,0.0,-0.46637198103709543,2013.0,2.0,28.0,True,False,False,False,2013.0,2.0,28.0,3.0,,,
0.20556552962298028,0.16666666666666666,0.3635871453491787,0.4523985204043637,1.0,2.144211146167591,2014.0,10.0,21.0,True,False,False,False,2014.0,10.0,21.0,1.0,0.43382178583092884,0.9358157,0.5019939061170082
0.47486535008976666,0.0,0.6973428730344724,0.4523985204043637,0.0,-0.46637198103709543,2013.0,9.0,30.0,True,False,False,False,2013.0,9.0,30.0,0.0,,,
0.8025134649910234,0.16666666666666666,0.7834733834048707,0.4523985204043637,1.0,-0.46637198103709543,2013.0,9.0,10.0,True,False,False,False,2013.0,9.0,10.0,1.0,,,
0.8644524236983843,0.16666666666666666,0.766247281330791,0.4523985204043637,0.0,-0.46637198103709543,2014.0,7.0,8.0,True,False,False,False,2014.0,7.0,8.0,1.0,,,
0.6104129263913824,0.5,-0.2694721058732494,0.4523985204043637,1.0,-0.46637198103709543,2013.0,11.0,7.0,True,False,False,False,2013.0,11.0,7.0,3.0,,,
0.526032315978456,0.33333333333333337,-0.22425358792879024,0.4523985204043637,0.0,-0.46637198103709543,2014.0,3.0,26.0,True,False,False,False,2014.0,3.0,26.0,2.0,,,
0.7585278276481149,0.33333333333333337,0.37004693362695856,0.4523985204043637,1.0,-0.46637198103709543,2015.0,6.0,17.0,True,False,False,False,2015.0,6.0,17.0,2.0,,,
0.44703770197486536,0.0,0.4712502833121766,0.4523985204043637,1.0,-0.46637198103709543,2014.0,6.0,30.0,True,False,False,False,2014.0,6.0,30.0,0.0,,,
0.751346499102334,0.0,1.0181790241642064,0.4523985204043637,1.0,2.144211146167591,2014.0,10.0,6.0,True,False,False,False,2014.0,10.0,6.0,0.0,,,
0.7271095152603232,0.16666666666666666,-0.019693625799094106,0.4523985204043637,0.0,-0.46637198103709543,2015.0,6.0,23.0,True,False,False,False,2015.0,6.0,23.0,1.0,,,
0.8150807899461401,0.0,2.4414857080350396,0.4523985204043637,0.0,-0.46637198103709543,2015.0,7.0,20.0,True,False,False,False,2015.0,7.0,20.0,0.0,,,
0.25942549371633755,0.16666666666666666,0.9040560979234284,0.4523985204043637,1.0,-0.46637198103709543,2014.0,3.0,4.0,False,False,False,False,2014.0,3.0,4.0,1.0,,,
0.4057450628366248,0.6666666666666666,0.9751137689790071,0.4523985204043637,0.0,2.144211146167591,2013.0,12.0,27.0,True,False,False,False,2013.0,12.0,27.0,4.0,,,
0.30610412926391384,0.5,0.8674506310160092,0.4523985204043637,1.0,-0.46637198103709543,2013.0,9.0,12.0,True,False,False,False,2013.0,9.0,12.0,3.0,,,
0.9685816876122083,0.8333333333333334,0.25807727014544063,0.4523985204043637,0.0,-0.46637198103709543,2013.0,6.0,22.0,True,False,False,False,2013.0,6.0,22.0,5.0,,,
0.7342908438061042,0.0,0.22147180323802135,0.4523985204043637,0.0,-0.46637198103709543,2013.0,8.0,5.0,True,False,False,False,2013.0,8.0,5.0,0.0,,,
0.11220825852782765,0.5,-0.10797739892875244,0.4523985204043637,1.0,2.144211146167591,2013.0,8.0,29.0,True,False,False,False,2013.0,8.0,29.0,3.0,,,
0.40754039497307004,0.8333333333333334,-0.08859803409541281,0.4523985204043637,0.0,-0.46637198103709543,2014.0,3.0,1.0,False,False,False,False,2014.0,3.0,1.0,5.0,,,
0.3752244165170557,0.33333333333333337,0.7554809675344912,0.4523985204043637,1.0,-0.46637198103709543,2014.0,10.0,8.0,True,False,False,False,2014.0,10.0,8.0,2.0,,,
0.47217235188509876,0.0,1.2894901318309613,0.4523985204043637,1.0,-0.46637198103709543,2014.0,12.0,1.0,True,False,False,False,2014.0,12.0,1.0,0.0,,,
0.7271095152603232,0.0,0.44971765571957706,0.4523985204043637,1.0,-0.46637198103709543,2014.0,6.0,30.0,True,False,False,False,2014.0,6.0,30.0,0.0,,,
0.7872531418312388,0.0,0.9751137689790071,0.4523985204043637,1.0,-0.46637198103709543,2014.0,6.0,16.0,True,False,False,False,2014.0,6.0,16.0,0.0,,,
0.49371633752244165,0.8333333333333334,0.38081324742325834,0.4523985204043637,0.0,-0.46637198103709543,2013.0,9.0,14.0,True,False,False,False,2013.0,9.0,14.0,5.0,,,
0.22621184919210055,0.6666666666666666,0.0642836218120443,0.4523985204043637,1.0,2.144211146167591,2013.0,8.0,2.0,True,False,False,False,2013.0,8.0,2.0,4.0,,,
0.6894075403949731,0.5,8.347885456685109,0.4523985204043637,1.0,-0.46637198103709543,2015.0,4.0,30.0,True,False,False,False,2015.0,4.0,30.0,3.0,,,
0.4398563734290844,0.0,-0.23932642724360997,0.4523985204043637,0.0,-0.46637198103709543,2013.0,11.0,25.0,True,False,False,False,2013.0,11.0,25.0,0.0,,,
0.803411131059246,0.5,1.037558388997546,0.4523985204043637,1.0,-0.46637198103709543,2013.0,11.0,21.0,True,False,False,False,2013.0,11.0,21.0,3.0,,,
0.23429084380610415,0.8333333333333334,4.067199091276309,0.4523985204043637,0.0,-0.46637198103709543,2014.0,11.0,8.0,True,False,False,False,2014.0,11.0,8.0,5.0,,,
0.8025134649910234,0.5,0.8157723247937702,0.4523985204043637,1.0,2.144211146167591,2015.0,7.0,30.0,True,False,False,False,2015.0,7.0,30.0,3.0,,,
0.47127468581687615,0.8333333333333334,0.6822700337196527,0.4523985204043637,0.0,-0.46637198103709543,2014.0,4.0,26.0,True,False,False,False,2014.0,4.0,26.0,5.0,,,
0.8375224416517056,0.16666666666666666,0.6047525743862942,0.4523985204043637,1.0,2.144211146167591,2015.0,6.0,30.0,True,False,False,False,2015.0,6.0,30.0,1.0,,,
0.38689407540394977,0.8333333333333334,0.3894262984602982,0.4523985204043637,0.0,-0.46637198103709543,2013.0,5.0,25.0,True,False,False,False,2013.0,5.0,25.0,5.0,,,
0.7271095152603232,0.5,0.1439543439046628,0.4523985204043637,1.0,-0.46637198103709543,2014.0,2.0,6.0,False,False,False,False,2014.0,2.0,6.0,3.0,,,
0.59245960502693,0.5,-0.026153414076873983,0.4523985204043637,1.0,-0.46637198103709543,2015.0,7.0,2.0,True,False,False,False,2015.0,7.0,2.0,3.0,,,
0.8635547576301617,0.0,1.5931001808866154,0.4523985204043637,1.0,2.144211146167591,2013.0,7.0,29.0,True,False,False,False,2013.0,7.0,29.0,0.0,,,
0.7324955116696589,0.8333333333333334,4.500004905887561,0.4523985204043637,0.0,-0.46637198103709543,2013.0,6.0,8.0,True,False,False,False,2013.0,6.0,8.0,5.0,,,
0.6822262118491922,0.5,1.7589014133496323,0.4523985204043637,1.0,2.144211146167591,2013.0,3.0,28.0,True,False,False,False,2013.0,3.0,28.0,3.0,,,
0.9425493716337523,0.33333333333333337,1.1301486876457243,0.4523985204043637,0.0,-0.46637198103709543,2014.0,3.0,26.0,True,False,False,False,2014.0,3.0,26.0,2.0,,,
0.606822262118492,0.6666666666666666,0.19132612460838191,0.4523985204043637,1.0,-0.46637198103709543,2013.0,9.0,13.0,True,False,False,False,2013.0,9.0,13.0,4.0,,,
0.47127468581687615,0.6666666666666666,1.4940500939606574,0.4523985204043637,1.0,2.144211146167591,2015.0,2.0,6.0,True,False,False,False,2015.0,2.0,6.0,4.0,,,
0.6624775583482945,0.33333333333333337,0.40019261225659797,0.4523985204043637,0.0,-0.46637198103709543,2015.0,7.0,8.0,True,False,False,False,2015.0,7.0,8.0,2.0,,,
0.4506283662477559,0.6666666666666666,-0.03907299063243374,0.4523985204043637,1.0,-0.46637198103709543,2013.0,1.0,25.0,True,False,False,False,2013.0,1.0,25.0,4.0,,,
0.05655296229802514,0.33333333333333337,0.8416114779048897,0.4523985204043637,1.0,-0.46637198103709543,2014.0,12.0,17.0,True,False,False,False,2014.0,12.0,17.0,2.0,,,
0.4946140035906643,0.16666666666666666,0.5810666840344345,0.4523985204043637,1.0,-0.46637198103709543,2013.0,10.0,8.0,True,False,False,False,2013.0,10.0,8.0,1.0,,,
0.606822262118492,0.6666666666666666,-0.011080574762054268,0.4523985204043637,0.0,-0.46637198103709543,2013.0,4.0,19.0,True,False,False,False,2013.0,4.0,19.0,4.0,,,
0.16696588868940757,0.6666666666666666,1.0203322869234663,0.4523985204043637,1.0,-0.46637198103709543,2014.0,12.0,19.0,True,False,False,False,2014.0,12.0,19.0,4.0,,,
0.5727109515260324,0.6666666666666666,0.08150972388612399,0.4523985204043637,1.0,-0.46637198103709543,2014.0,12.0,5.0,True,False,False,False,2014.0,12.0,5.0,4.0,,,
0.33482944344703774,0.16666666666666666,0.22577832875654127,0.4523985204043637,1.0,2.144211146167591,2014.0,7.0,29.0,False,False,False,False,2014.0,7.0,29.0,1.0,,,
0.9685816876122083,0.8333333333333334,0.6047525743862942,0.4523985204043637,0.0,-0.46637198103709543,2013.0,5.0,4.0,True,False,False,False,2013.0,5.0,4.0,5.0,,,
0.20017953321364454,0.8333333333333334,-0.021846888558354066,0.4523985204043637,0.0,-0.46637198103709543,2014.0,10.0,4.0,True,False,False,False,2014.0,10.0,4.0,5.0,,,
0.3429084380610413,0.8333333333333334,3.5525692918131786,0.4523985204043637,0.0,-0.46637198103709543,2013.0,6.0,29.0,True,False,False,False,2013.0,6.0,29.0,5.0,,,
0.22621184919210055,0.0,0.82438537583081,0.4523985204043637,1.0,2.144211146167591,2015.0,1.0,5.0,True,False,False,False,2015.0,1.0,5.0,0.0,,,
0.177737881508079,0.0,0.6499710923307532,0.4523985204043637,1.0,-0.46637198103709543,2013.0,12.0,2.0,True,False,False,False,2013.0,12.0,2.0,0.0,,,
0.2333931777378815,0.16666666666666666,0.6585841433677931,0.4523985204043637,0.0,-0.46637198103709543,2014.0,6.0,10.0,True,False,False,False,2014.0,6.0,10.0,1.0,,,
0.7863554757630162,0.33333333333333337,0.7942396972011705,0.4523985204043637,1.0,-0.46637198103709543,2013.0,2.0,20.0,True,False,False,False,2013.0,2.0,20.0,2.0,,,
0.3402154398563734,0.0,2.7494022826092137,0.4523985204043637,1.0,-0.46637198103709543,2014.0,2.0,3.0,False,False,False,False,2014.0,2.0,3.0,0.0,,,
0.47486535008976666,0.16666666666666666,0.7791668578863508,0.4523985204043637,0.0,-0.46637198103709543,2014.0,9.0,9.0,False,False,False,False,2014.0,9.0,9.0,1.0,,,
0.289048473967684,0.6666666666666666,0.43249155364549735,0.4523985204043637,1.0,-0.46637198103709543,2015.0,6.0,5.0,True,False,False,False,2015.0,6.0,5.0,4.0,,,
0.17145421903052066,0.6666666666666666,-0.12305023824357215,0.4523985204043637,0.0,-0.46637198103709543,2013.0,5.0,10.0,True,False,False,False,2013.0,5.0,10.0,4.0,,,
0.9407540394973071,0.6666666666666666,0.05567057077500447,0.4523985204043637,0.0,-0.46637198103709543,2015.0,2.0,27.0,True,False,False,False,2015.0,2.0,27.0,4.0,,,
0.2450628366247756,0.8333333333333334,0.346361043275099,0.4523985204043637,0.0,-0.46637198103709543,2013.0,11.0,2.0,True,False,False,False,2013.0,11.0,2.0,5.0,,,
0.4012567324955117,0.16666666666666666,0.38081324742325834,0.4523985204043637,1.0,-0.46637198103709543,2014.0,2.0,18.0,False,False,False,False,2014.0,2.0,18.0,1.0,,,
0.14452423698384204,0.0,0.19993917564542174,0.4523985204043637,1.0,-0.46637198103709543,2014.0,9.0,29.0,True,False,False,False,2014.0,9.0,29.0,0.0,,,
0.30789946140035906,0.33333333333333337,0.6413580412937134,0.4523985204043637,0.0,-0.46637198103709543,2015.0,2.0,25.0,True,False,False,False,2015.0,2.0,25.0,2.0,,,
0.755834829443447,0.16666666666666666,1.5887936553680955,0.4523985204043637,1.0,2.144211146167591,2015.0,3.0,31.0,True,False,False,False,2015.0,3.0,31.0,1.0,,,
0.8168761220825853,0.33333333333333337,0.5746068957566547,0.4523985204043637,0.0,-0.46637198103709543,2014.0,6.0,11.0,True,False,False,False,2014.0,6.0,11.0,2.0,,,
0.17145421903052066,0.33333333333333337,0.5875264723122144,0.4523985204043637,1.0,-0.46637198103709543,2015.0,6.0,17.0,True,False,False,False,2015.0,6.0,17.0,2.0,,,
0.3904847396768402,0.6666666666666666,0.20639896392320162,0.4523985204043637,1.0,-0.46637198103709543,2015.0,1.0,30.0,True,False,False,False,2015.0,1.0,30.0,4.0,,,
0.606822262118492,0.8333333333333334,0.2343913797935811,0.4523985204043637,0.0,-0.46637198103709543,2013.0,4.0,20.0,True,False,False,False,2013.0,4.0,20.0,5.0,,,
0.6373429084380611,0.0,0.07504993560834411,0.4523985204043637,1.0,-0.46637198103709543,2013.0,12.0,2.0,True,False,False,False,2013.0,12.0,2.0,0.0,,,
0.9057450628366248,0.0,0.82438537583081,0.4523985204043637,1.0,2.144211146167591,2014.0,7.0,14.0,True,False,False,False,2014.0,7.0,14.0,0.0,,,
0.6149012567324955,0.6666666666666666,0.2925294742936,0.4523985204043637,1.0,2.144211146167591,2013.0,8.0,16.0,True,False,False,False,2013.0,8.0,16.0,4.0,,,
0.06014362657091562,0.16666666666666666,1.1689074173124034,0.4523985204043637,1.0,-0.46637198103709543,2014.0,6.0,3.0,True,False,False,False,2014.0,6.0,3.0,1.0,,,
0.47486535008976666,0.6666666666666666,1.093543220738305,0.4523985204043637,1.0,-0.46637198103709543,2013.0,8.0,16.0,True,False,False,False,2013.0,8.0,16.0,4.0,,,
0.20915619389587076,0.6666666666666666,0.8997495724049085,0.4523985204043637,0.0,-0.46637198103709543,2015.0,5.0,29.0,True,False,False,False,2015.0,5.0,29.0,4.0,,,
0.43267504488330344,0.0,0.9535811413864075,0.4523985204043637,1.0,-0.46637198103709543,2013.0,12.0,2.0,True,False,False,False,2013.0,12.0,2.0,0.0,,,
0.7046678635547576,0.6666666666666666,0.07504993560834411,0.4523985204043637,1.0,-0.46637198103709543,2015.0,1.0,30.0,True,False,False,False,2015.0,1.0,30.0,4.0,,,
0.9667863554757631,0.6666666666666666,-0.11228392444727235,0.4523985204043637,1.0,-0.46637198103709543,2015.0,2.0,20.0,True,False,False,False,2015.0,2.0,20.0,4.0,,,
0.2315978456014363,0.16666666666666666,3.780815144294734,0.4523985204043637,1.0,-0.46637198103709543,2013.0,12.0,17.0,True,False,False,False,2013.0,12.0,17.0,1.0,,,
0.14452423698384204,0.0,0.13103476734910305,0.4523985204043637,1.0,-0.46637198103709543,2014.0,6.0,16.0,True,False,False,False,2014.0,6.0,16.0,0.0,,,
